federal_provider_number,provider_name,provider_address,provider_city,provider_state,provider_zip_code,survey_date,survey_type,deficiency_prefix,deficiency_category,deficiency_tag_number,tag_version,deficiency_description,scope_severity_code,deficiency_corrected,correction_date,inspection_cycle,standard_deficiency,complaint_deficiency,infection_control_inspection_deficiency,location,processing_date
495355,RADFORD HEALTH AND REHAB CENTER,700 RANDOLPH STREET,RADFORD,VA,24141,1/24/22,Fire Safety,K,Egress Deficiencies,211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",4/25/22,1,Y,N,N,"700 RANDOLPH STREET,RADFORD,VA,24141",7/1/22
495355,RADFORD HEALTH AND REHAB CENTER,700 RANDOLPH STREET,RADFORD,VA,24141,1/24/22,Fire Safety,K,Egress Deficiencies,293,New,"Have properly located and lighted ""Exit"" signs.",F,"Deficient, Provider has date of correction",4/25/22,1,Y,N,N,"700 RANDOLPH STREET,RADFORD,VA,24141",7/1/22
495355,RADFORD HEALTH AND REHAB CENTER,700 RANDOLPH STREET,RADFORD,VA,24141,1/24/22,Fire Safety,K,Smoke Deficiencies,324,New,Provide properly protected cooking facilities.,E,"Deficient, Provider has date of correction",4/25/22,1,Y,N,N,"700 RANDOLPH STREET,RADFORD,VA,24141",7/1/22
495355,RADFORD HEALTH AND REHAB CENTER,700 RANDOLPH STREET,RADFORD,VA,24141,1/24/22,Fire Safety,K,Smoke Deficiencies,353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",4/25/22,1,Y,N,N,"700 RANDOLPH STREET,RADFORD,VA,24141",7/1/22
495355,RADFORD HEALTH AND REHAB CENTER,700 RANDOLPH STREET,RADFORD,VA,24141,1/24/22,Fire Safety,K,Smoke Deficiencies,363,New,Install corridor and hallway doors that block smoke.,F,"Deficient, Provider has date of correction",4/25/22,1,Y,N,N,"700 RANDOLPH STREET,RADFORD,VA,24141",7/1/22
495355,RADFORD HEALTH AND REHAB CENTER,700 RANDOLPH STREET,RADFORD,VA,24141,1/24/22,Fire Safety,K,Services Deficiencies,511,New,Have properly installed electrical wiring and gas equipment.,F,"Deficient, Provider has date of correction",4/25/22,1,Y,N,N,"700 RANDOLPH STREET,RADFORD,VA,24141",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,2/10/20,Fire Safety,E,Emergency Preparedness Deficiencies,36,New,Establish emergency prep training and testing.,E,"Deficient, Provider has date of correction",7/22/20,1,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,2/10/20,Fire Safety,E,Emergency Preparedness Deficiencies,37,New,Establish staff and initial training requirements.,E,"Deficient, Provider has date of correction",7/22/20,1,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,9/6/18,Fire Safety,E,Emergency Preparedness Deficiencies,1,New,Establish an Emergency Preparedness Program (EP).,C,"Deficient, Provider has date of correction",10/19/18,2,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,6/15/17,Fire Safety,K,Construction Deficiencies,100,New,Meet other general requirements.,F,"Deficient, Provider has date of correction",7/26/17,3,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,6/15/17,Fire Safety,K,Egress Deficiencies,223,New,Provide exit doors that are held open by devices that will automatically close on the activation of a fire alarm or smoke detector.,F,"Deficient, Provider has date of correction",7/26/17,3,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,6/15/17,Fire Safety,K,Egress Deficiencies,300,New,Meet other general requirements that are deficient.,F,"Deficient, Provider has date of correction",7/26/17,3,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,6/15/17,Fire Safety,K,Smoke Deficiencies,345,New,"Have approved installation, maintenance and testing program for fire alarm systems.",F,"Deficient, Provider has date of correction",7/26/17,3,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,6/15/17,Fire Safety,K,Smoke Deficiencies,351,New,Install an approved automatic sprinkler system.,E,"Deficient, Provider has date of correction",7/26/17,3,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,6/15/17,Fire Safety,K,Smoke Deficiencies,355,New,"Properly select, install, inspect, or maintain portable fire extinguishes.",D,"Deficient, Provider has date of correction",7/26/17,3,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,6/15/17,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",911,New,Meet requirements for the installation and maintenance of electrical systems.,D,"Deficient, Provider has date of correction",7/26/17,3,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495356,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,6/15/17,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",916,New,Have a battery powered remote alarm panel in a location accessible by operating personnel.,F,"Deficient, Provider has date of correction",7/26/17,3,Y,N,N,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/29/21,Fire Safety,K,Egress Deficiencies,211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",E,"Deficient, Provider has date of correction",6/15/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/29/21,Fire Safety,K,Egress Deficiencies,293,New,"Have properly located and lighted ""Exit"" signs.",E,"Deficient, Provider has date of correction",6/15/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/29/21,Fire Safety,K,Smoke Deficiencies,345,New,"Have approved installation, maintenance and testing program for fire alarm systems.",F,"Deficient, Provider has date of correction",6/15/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/29/21,Fire Safety,K,Smoke Deficiencies,363,New,Install corridor and hallway doors that block smoke.,D,"Deficient, Provider has date of correction",6/15/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/29/21,Fire Safety,K,Services Deficiencies,511,New,Have properly installed electrical wiring and gas equipment.,E,"Deficient, Provider has date of correction",6/15/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/29/21,Fire Safety,K,Services Deficiencies,521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,D,"Deficient, Provider has date of correction",6/15/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/29/21,Fire Safety,K,Miscellaneous Deficiencies,761,New,"To conduct inspection, testing and maintenance of fire doors by qualified individuals.",D,"Deficient, Provider has date of correction",6/15/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/29/21,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",914,New,"Ensure receptacles at patient bed locations and where general anesthesia is administered, are tested after initial installation, replacement or servicing.",E,"Deficient, Provider has date of correction",6/15/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/29/21,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",918,New,Have generator or other power source capable of supplying service within 10 seconds.,E,"Deficient, Provider has date of correction",6/15/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/29/21,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",920,New,Ensure proper usage of power strips and extension cords.,D,"Deficient, Provider has date of correction",6/15/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/15/21,Fire Safety,E,Emergency Preparedness Deficiencies,4,New,Develop and maintain an Emergency Preparedness Program (EP).,C,"Deficient, Provider has date of correction",5/25/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/15/21,Fire Safety,E,Emergency Preparedness Deficiencies,6,New,Conduct risk assessment and an All-Hazards approach.,C,"Deficient, Provider has date of correction",5/25/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/15/21,Fire Safety,E,Emergency Preparedness Deficiencies,7,New,Address patient/client population and determine types of services needed.,C,"Deficient, Provider has date of correction",5/25/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/15/21,Fire Safety,E,Emergency Preparedness Deficiencies,15,New,Address subsistence needs for staff and patients.,C,"Deficient, Provider has date of correction",5/25/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/15/21,Fire Safety,E,Emergency Preparedness Deficiencies,24,New,Establish policies and procedures for volunteers.,C,"Deficient, Provider has date of correction",5/25/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/15/21,Fire Safety,E,Emergency Preparedness Deficiencies,39,New,Conduct testing and exercise requirements.,C,"Deficient, Provider has date of correction",5/25/21,1,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/22/19,Fire Safety,K,Construction Deficiencies,161,New,Use approved construction type or materials.,F,"Deficient, Provider has date of correction",6/20/19,2,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/22/19,Fire Safety,K,Egress Deficiencies,300,New,Meet other general requirements that are deficient.,F,"Deficient, Provider has date of correction",6/20/19,2,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/22/19,Fire Safety,K,Smoke Deficiencies,345,New,"Have approved installation, maintenance and testing program for fire alarm systems.",F,"Deficient, Provider has date of correction",6/20/19,2,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/22/19,Fire Safety,K,Smoke Deficiencies,353,New,"Inspect, test, and maintain automatic sprinkler systems.",F,"Deficient, Provider has date of correction",6/20/19,2,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,4/22/19,Fire Safety,K,Miscellaneous Deficiencies,761,New,"To conduct inspection, testing and maintenance of fire doors by qualified individuals.",F,"Deficient, Provider has date of correction",6/20/19,2,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,3/15/18,Fire Safety,K,Construction Deficiencies,161,New,Use approved construction type or materials.,F,"Deficient, Provider has date of correction",4/2/18,3,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,3/15/18,Fire Safety,K,Smoke Deficiencies,353,New,"Inspect, test, and maintain automatic sprinkler systems.",F,"Deficient, Provider has date of correction",4/2/18,3,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,3/15/18,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",911,New,Meet requirements for the installation and maintenance of electrical systems.,D,"Deficient, Provider has date of correction",4/2/18,3,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,3/15/18,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",918,New,Have generator or other power source capable of supplying service within 10 seconds.,F,"Deficient, Provider has date of correction",4/2/18,3,Y,N,N,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/15/22,Fire Safety,K,Egress Deficiencies,211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",6/3/22,1,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/15/22,Fire Safety,K,Smoke Deficiencies,324,New,Provide properly protected cooking facilities.,E,"Deficient, Provider has no plan of correction",,1,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/15/22,Fire Safety,K,Smoke Deficiencies,325,New,Have properly installed hallway dispensers for alcohol-based hand rub.,D,"Deficient, Provider has date of correction",6/3/22,1,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/15/22,Fire Safety,K,Smoke Deficiencies,345,New,"Have approved installation, maintenance and testing program for fire alarm systems.",F,"Deficient, Provider has date of correction",6/3/22,1,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/15/22,Fire Safety,K,Smoke Deficiencies,353,New,"Inspect, test, and maintain automatic sprinkler systems.",F,"Deficient, Provider has no plan of correction",,1,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/15/22,Fire Safety,K,Smoke Deficiencies,363,New,Install corridor and hallway doors that block smoke.,E,"Deficient, Provider has date of correction",6/3/22,1,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/15/22,Fire Safety,K,Services Deficiencies,511,New,Have properly installed electrical wiring and gas equipment.,F,"Deficient, Provider has no plan of correction",,1,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/15/22,Fire Safety,K,Services Deficiencies,521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,E,"Deficient, Provider has no plan of correction",,1,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/15/22,Fire Safety,K,Miscellaneous Deficiencies,711,New,Provide a written emergency evacuation plan.,D,"Deficient, Provider has no plan of correction",,1,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/15/22,Fire Safety,K,Miscellaneous Deficiencies,761,New,"To conduct inspection, testing and maintenance of fire doors by qualified individuals.",F,"Deficient, Provider has no plan of correction",,1,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/18/19,Fire Safety,K,Egress Deficiencies,222,New,Add doors in an exit area that do not require the use of a key from the exit side unless in case of special locking arrangements.,D,"Deficient, Provider has date of correction",6/18/19,2,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/18/19,Fire Safety,K,Egress Deficiencies,291,New,Install emergency lighting that can last at least 1 1/2 hours.,F,"Deficient, Provider has date of correction",6/18/19,2,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/18/19,Fire Safety,K,Egress Deficiencies,293,New,"Have properly located and lighted ""Exit"" signs.",F,"Deficient, Provider has date of correction",6/18/19,2,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/18/19,Fire Safety,K,Smoke Deficiencies,321,New,Ensure that special areas are constructed so that walls can resist fire for one hour or have an approved fire extinguishing system.,E,"Deficient, Provider has date of correction",6/18/19,2,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/18/19,Fire Safety,K,Smoke Deficiencies,363,New,Install corridor and hallway doors that block smoke.,D,"Deficient, Provider has date of correction",6/18/19,2,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,4/18/19,Fire Safety,K,Smoke Deficiencies,372,New,Ensure smoke barriers are constructed to a 1 hour fire resistance rating.,F,"Deficient, Provider has date of correction",7/25/19,2,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,3/9/18,Fire Safety,E,Emergency Preparedness Deficiencies,1,New,Establish an Emergency Preparedness Program (EP).,C,"Deficient, Provider has date of correction",4/23/18,3,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,3/9/18,Fire Safety,E,Emergency Preparedness Deficiencies,6,New,Conduct risk assessment and an All-Hazards approach.,C,"Deficient, Provider has date of correction",4/23/18,3,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,3/9/18,Fire Safety,E,Emergency Preparedness Deficiencies,7,New,Address patient/client population and determine types of services needed.,C,"Deficient, Provider has date of correction",4/23/18,3,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,3/9/18,Fire Safety,E,Emergency Preparedness Deficiencies,13,New,Develop Emergency Preparedness policies and procedures.,C,"Deficient, Provider has date of correction",4/23/18,3,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,3/9/18,Fire Safety,E,Emergency Preparedness Deficiencies,15,New,Address subsistence needs for staff and patients.,C,"Deficient, Provider has date of correction",4/23/18,3,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,3/9/18,Fire Safety,E,Emergency Preparedness Deficiencies,18,New,Establish procedures for tracking staff and patients during an emergency.,C,"Deficient, Provider has date of correction",4/23/18,3,Y,N,N,"8830 VIRGINIA STREET,AMELIA,VA,23002",7/1/22
