FPN,AVE_DailyResidents,AVE_DailyNursingStaff,lat,long,provider_name,provider_address,provider_city,provider_state,provider_zip_code,provider_phone_number,provider_ssa_county_code,provider_county_name,ownership_type,number_of_certified_beds,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,longstay_qm_rating,longstay_qm_rating_footnote,shortstay_qm_rating,shortstay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,rn_staffing_rating,rn_staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_t_5932,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,casemix_nurse_aide_staffing_hours_per_resident_per_day,casemix_lpn_staffing_hours_per_resident_per_day,casemix_rn_staffing_hours_per_resident_per_day,casemix_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_number_of_complaint_health_deficiencies,rating_cycle_2_health_deficiency_score,rating_cycle_2_number_of_health_revisits,rating_cycle_2_health_revisit_score,rating_cycle_2_total_health_score,rating_cycle_3_standard_health_survey_date,rating_cycle_3_total_number_of_health_deficiencies,rating_cycle_3_number_of_standard_health_deficiencies,rating_cycle_3_number_of_complaint_health_deficiencies,rating_cycle_3_health_deficiency_score,rating_cycle_3_number_of_health_revisits,rating_cycle_3_health_revisit_score,rating_cycle_3_total_health_score,total_weighted_health_survey_score,number_of_facility_reported_incidents,number_of_substantiated_complaints,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,processing_date
495356,129,55,37.1873278,-80.4081423,HERITAGE HALL BLACKSBURG,3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060,5409517000,600,Montgomery,For profit - Limited Liability company,179,Medicare and Medicaid,N,"BLACKSBURG LIFE CARE, LLC",10/01/01,N,NA,N,Y,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,5,NA,1,NA,1,NA,NA,NA,1.71527,1.01645,0.26094,1.27739,2.99267,2.33757,0.1515,0.02722,48.1,NA,58.8,NA,1,NA,2.05259,0.78782,0.37017,3.21058,1.70717,0.94751,0.26531,2.93959,02/10/20,12,12,2,201,1,0,201,09/06/18,8,8,0,36,1,0,36,06/01/17,13,13,0,56,1,0,56,121.833,0,2,0,2,65793,0,2,"3610 SOUTH MAIN STREET,BLACKSBURG,VA,24060",05/01/22
495357,60,30,37.2782924,-79.9412254,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,5403455111,801,Roanoke City,Non profit - Corporation,70,Medicare and Medicaid,N,"OUR LADY OF THE VALLEY, INC.",10/01/01,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,4,NA,3,NA,4,NA,NA,NA,1.75287,0.98973,0.71499,1.70472,3.45759,2.86632,0.42927,0.06488,NA,6,NA,6,NA,6,2.0867,0.73476,0.337,3.15847,1.71607,0.98922,0.79849,3.4523,04/15/21,5,5,1,28,1,0,28,04/08/19,4,4,0,28,1,0,28,02/15/18,12,12,0,52,1,0,52,32,0,3,0,6,9318,0,6,"650 NORTH JEFFERSON STREET,ROANOKE,VA,24016",05/01/22
495358,96,39,37.3365134,-77.9847946,AMELIA REHABILITATION AND HEALTHCARE CENTER,8830 VIRGINIA STREET,AMELIA,VA,23002,8045615611,30,Amelia,For profit - Limited Liability company,100,Medicare and Medicaid,N,AML OPERATING LLC,03/01/02,N,NA,N,Y,Y,Both,Yes,2,NA,1,NA,5,NA,5,NA,5,NA,1,NA,1,NA,NA,NA,1.15904,0.78493,0.32527,1.1102,2.26924,1.80829,0.16882,0.05193,53.1,NA,37.5,NA,2,NA,2.01721,0.83255,0.4772,3.32696,1.17379,0.69238,0.25654,2.15102,04/05/19,20,20,0,116,2,58,174,03/09/18,13,12,0,68,1,0,68,02/28/17,17,17,0,104,2,52,156,135.667,0,2,1,2,10704.44,0,2,"8830 VIRGINIA STREET,AMELIA,VA,23002",05/01/22
495359,140,74,38.2546278,-78.1176893,DOGWOOD VILLAGE OF ORANGE COUNTY HEALTH AND REHAB,120 DOGWOOD LANE,ORANGE,VA,22960,5406722611,680,Orange,Government - City/county,164,Medicare and Medicaid,N,HEALTH CENTER COMMISSION OF ORANGE COUNTY,01/15/02,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,3,NA,3,NA,NA,NA,2.76189,0.72694,0.60961,1.33655,4.09844,3.75803,0.29962,0.06144,NA,6,NA,6,NA,6,2.08652,0.71728,0.34793,3.15174,2.70415,0.74427,0.65941,4.10091,06/24/21,7,7,0,32,1,0,32,09/19/19,10,9,5,92,1,0,92,07/26/18,14,14,0,84,1,0,84,60.667,0,1,1,0,0,0,0,"120 DOGWOOD LANE,ORANGE,VA,22960",05/01/22
495360,52,21,37.8199448,-79.8143096,THE WOODLANDS HEALTH AND REHAB CENTER,1000 FAIRVIEW HEIGHTS,CLIFTON FORGE,VA,24422,5408634096,20,Alleghany,For profit - Partnership,60,Medicare and Medicaid,N,CLIFTON FORGE HEALTH CARE LLC,05/01/02,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,3,NA,4,NA,3,NA,2,NA,3,NA,NA,NA,1.82147,0.65015,0.59269,1.24284,3.06431,2.66843,0.35166,0.01571,63,NA,66.7,NA,5,NA,2.26015,0.78132,0.37141,3.41288,1.64638,0.61109,0.6006,2.83155,07/28/21,4,4,0,12,1,0,12,04/03/19,2,2,0,8,1,0,8,03/22/18,6,6,0,40,1,0,40,15.333,0,0,0,0,0,0,0,"1000 FAIRVIEW HEIGHTS,CLIFTON FORGE,VA,24422",05/01/22
495361,101,45,38.6291872,-77.2752902,"ENVOY OF WOODBRIDGE, LLC",14906 JEFFERSON DAVIS HIGHWAY,WOODBRIDGE,VA,22191,7034916167,750,Prince William,For profit - Corporation,120,Medicare and Medicaid,N,"ENVOY OF WOODBRIDGE, LLC",07/01/02,N,NA,N,Y,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,5,NA,3,NA,4,NA,NA,NA,1.69785,0.64082,0.88329,1.52411,3.22196,2.90275,0.61112,0.0525,51.9,NA,64,NA,1,NA,1.98873,0.76546,0.39496,3.14914,1.74409,0.6148,0.84171,3.22656,03/05/20,16,16,0,76,1,0,76,12/06/18,11,10,0,44,1,0,44,10/26/17,19,19,0,96,1,0,96,68.667,0,1,1,1,3250,0,1,"14906 JEFFERSON DAVIS HIGHWAY,WOODBRIDGE,VA,22191",05/01/22
495362,166,64,37.7677133,-77.4953806,ASHLAND NURSING AND REHABILITATION,906 THOMPSON STREET,ASHLAND,VA,23005,8047983291,420,Hanover,For profit - Corporation,190,Medicare and Medicaid,N,"ASHLAND FACILITY OPERATIONS, LLC",07/08/02,N,NA,N,Y,N,Resident,Yes,1,NA,1,NA,2,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,1.25956,0.64788,0.29338,0.94126,2.20083,1.83629,0.12543,0.03892,67,NA,66.7,NA,2,NA,1.87661,0.72824,0.37376,2.97861,1.37117,0.65335,0.29542,2.33014,02/06/20,20,19,3,108,1,0,108,11/01/18,16,15,1,112,1,0,112,09/29/17,26,25,1,128,1,0,128,112.667,0,7,0,0,0,0,0,"906 THOMPSON STREET,ASHLAND,VA,23005",05/01/22
495363,111,54,37.5790334,-79.0378996,FAIRMONT CROSSING HEALTH AND REHAB CENTER,173 BROCKMAN PARK DRIVE,AMHERST,VA,24521,4349462861,40,Amherst,Non profit - Corporation,120,Medicare and Medicaid,N,AMHERST SNF OPERATIONS LLC,07/05/02,N,NA,N,Y,N,Resident,Yes,3,NA,3,NA,2,NA,2,NA,3,NA,2,NA,2,NA,NA,NA,2.08915,0.73125,0.46103,1.19229,3.28144,2.88503,0.29053,0.0525,NA,6,NA,6,NA,6,1.98965,0.72703,0.35939,3.07607,2.14506,0.73864,0.4828,3.36418,03/04/20,3,3,0,28,1,0,28,01/24/19,6,5,0,48,1,0,48,09/28/17,10,10,0,108,2,54,162,57,0,0,1,1,5149.34,0,1,"173 BROCKMAN PARK DRIVE,AMHERST,VA,24521",05/01/22
495364,70,35,37.961846,-76.7744995,NORTHERN NECK SENIOR CARE COMMUNITY,20 DELFAE DRIVE     *REVISED*,WARSAW,VA,22572,8043132568,790,Richmond,For profit - Corporation,80,Medicare and Medicaid,N,WARSAW SNF OPERATIONS LLC,10/10/02,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,4,NA,3,NA,4,NA,1,12,1,12,NA,NA,2.56317,1.09091,0.50319,1.5941,4.15728,3.36072,0.13684,0,NA,6,NA,6,2,NA,1.98161,0.72413,0.38005,3.08579,2.64244,1.10636,0.49831,4.24868,03/05/21,12,12,0,80,2,40,120,06/01/18,7,5,1,36,1,0,36,04/06/17,3,3,0,16,1,0,16,74.667,0,1,1,3,6739.84,1,4,"20 DELFAE DRIVE     *REVISED*,WARSAW,VA,22572",05/01/22
495365,54,25,36.9039921,-82.0580444,MAPLE GROVE HEALTH CARE CENTER,318 SOUTH EAST MAIN STREET,LEBANON,VA,24266,2768890733,830,Russell,Non profit - Corporation,60,Medicare and Medicaid,N,"AFS OF LEBANON, INC",11/22/02,N,NA,N,Y,N,None,Yes,5,NA,5,NA,4,NA,4,NA,4,NA,2,NA,2,NA,NA,NA,2.68337,1.13237,0.63825,1.77062,4.45398,3.90556,0.45356,0.09026,48.4,NA,0,NA,0,NA,2.36588,0.83235,0.51933,3.71756,2.31703,0.99909,0.46254,3.77835,03/12/20,4,4,0,16,1,0,16,08/30/18,5,5,0,24,1,0,24,05/11/17,5,5,0,20,1,0,20,19.333,0,0,0,0,0,0,0,"318 SOUTH EAST MAIN STREET,LEBANON,VA,24266",05/01/22
495366,26,19,36.7877409,-76.6191584,"LAKE PRINCE WOODS, INC",100 ANNA GOODE WAY,SUFFOLK,VA,23434,7579235500,892,Suffolk City,Non profit - Corporation,40,Medicare,N,"LAKE PRINCE CENTER, INC.",01/14/03,Y,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,2.76114,1.78211,0.82299,2.60511,5.36625,4.67857,0.56777,0.18759,53.7,NA,62.5,NA,0,NA,2.05073,0.6466,0.30402,3.00135,2.75059,2.02407,1.01881,5.63853,02/03/22,2,2,0,8,1,0,8,08/29/19,1,1,0,4,1,0,4,11/16/17,10,10,0,72,1,0,72,17.333,0,0,0,0,0,0,0,"100 ANNA GOODE WAY,SUFFOLK,VA,23434",05/01/22
495367,67,30,37.0445028,-76.4328534,NORTHAMPTON NURSING AND REHABILITATION CENTER,1028 TOPPING LANE,HAMPTON,VA,23666,7578264922,411,Hampton City,For profit - Corporation,70,Medicare and Medicaid,N,"VIRGINIA HEALTH SERVICES, INC",07/01/03,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,5,NA,3,NA,3,NA,3,NA,NA,NA,1.99434,1.00826,0.50521,1.51347,3.50782,2.98857,0.24567,0.01846,53.6,NA,71.4,NA,3,NA,2.1055,0.7254,0.33843,3.16933,1.93505,1.02074,0.56184,3.49045,04/29/21,10,10,0,52,1,0,52,03/06/19,8,5,3,32,1,0,32,06/01/17,4,3,1,32,1,0,32,42,0,2,3,0,0,0,0,"1028 TOPPING LANE,HAMPTON,VA,23666",05/01/22
495368,44,21,37.0495204,-76.4759871,THE NEWPORT NURSING AND REHABILITATION CENTER,11141 WARWICK BLVD,NEWPORT NEWS,VA,23601,7575953733,622,Newport News City,For profit - Corporation,60,Medicare,N,"VIRGINIA HEALTH SERVICES, INC",05/29/03,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,3,NA,4,NA,3,NA,4,NA,4,NA,NA,NA,2.44246,0.99822,0.69223,1.69045,4.13291,3.64512,0.39031,0.05761,48.8,NA,40,NA,1,NA,2.05842,0.69722,0.33651,3.09215,2.42404,1.05142,0.77421,4.21509,04/22/21,12,12,0,60,1,0,60,05/31/19,9,5,2,44,1,0,44,10/12/17,4,4,0,16,1,0,16,47.333,0,3,4,2,13000,0,2,"11141 WARWICK BLVD,NEWPORT NEWS,VA,23601",05/01/22
495369,45,23,37.2558092,-76.8083012,THE CONVALESCENT CENTER AT PATRIOTS COLONY,6000 PATRIOTS COLONY DRIVE,WILLIAMSBURG,VA,23188,7572209000,470,James City,Non profit - Corporation,60,Medicare,N,"PATRIOTS COLONY, INC.",04/14/03,Y,NA,N,N,N,Both,Yes,3,NA,4,NA,4,NA,4,NA,4,NA,1,12,1,12,NA,NA,2.04894,1.13461,0.49143,1.62604,3.67497,3.15779,0.23508,0.222,98.3,NA,100,NA,1,NA,2.08723,0.68552,0.29935,3.0721,2.00541,1.21549,0.61786,3.77251,09/30/21,3,3,0,12,1,0,12,09/05/19,8,8,0,36,1,0,36,05/03/18,13,13,0,56,1,0,56,27.333,0,0,0,0,0,0,0,"6000 PATRIOTS COLONY DRIVE,WILLIAMSBURG,VA,23188",05/01/22
495370,123,54,38.3823867,-78.9700965,"BRIDGEWATER HOME , INC.",302 NORTH SECOND STREET,BRIDGEWATER,VA,22812,5408282531,820,Rockingham,Non profit - Corporation,127,Medicare and Medicaid,N,BRIDGEWATER HOME INC,10/15/03,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,2.97411,0.88125,0.70619,1.58744,4.56155,4.04003,0.55541,0.11111,48.3,NA,60.7,NA,2,NA,2.11696,0.65385,0.26706,3.03787,2.87004,0.9898,0.99523,4.73538,01/13/22,9,9,3,44,1,0,44,10/17/19,7,7,2,40,1,0,40,08/23/18,7,7,0,36,1,0,36,41.333,0,5,0,0,0,0,0,"302 NORTH SECOND STREET,BRIDGEWATER,VA,22812",05/01/22
495371,117,52,37.387595,-80.827312,HERITAGE HALL-RICH CREEK,120  OLD VIRGINIA AVENUE,RICH CREEK,VA,24147,5407262328,350,Giles,For profit - Corporation,120,Medicare and Medicaid,N,AMERICAN HEALTHCARE VII LLC,12/01/03,N,NA,N,Y,N,Resident,Yes,3,NA,4,NA,2,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,2.19766,0.95613,0.27448,1.2306,3.42826,2.91489,0.20896,0.02421,45.9,NA,54.5,NA,0,NA,2.13069,0.76856,0.36195,3.2612,2.1071,0.91361,0.28541,3.31519,01/28/19,8,8,0,20,1,0,20,09/27/17,2,2,0,8,1,0,8,08/11/16,14,11,3,56,1,0,56,22,0,2,0,0,0,0,0,"120  OLD VIRGINIA AVENUE,RICH CREEK,VA,24147",05/01/22
495372,205,85,36.7338101,-78.9225037,SOUTH BOSTON HEALTH & REHAB CENTER,103 ROSEHILL DRIVE,SOUTH BOSTON,VA,24592,4345724906,410,Halifax,For profit - Corporation,216,Medicare and Medicaid,N,SOUTH BOSTON HEALTH & REHAB CENTER LLC,02/10/04,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,3,NA,3,NA,3,NA,2,NA,2,NA,NA,NA,1.87712,0.98154,0.30926,1.2908,3.16792,2.72356,0.11314,0.00699,NA,6,NA,6,2,NA,1.89184,0.66127,0.31962,2.87272,2.027,1.09006,0.36416,3.4777,01/28/22,22,22,0,229,1,0,229,10/10/19,12,12,0,52,1,0,52,08/30/18,13,13,0,68,1,0,68,143.167,0,0,0,1,46159.75,0,1,"103 ROSEHILL DRIVE,SOUTH BOSTON,VA,24592",05/01/22
495373,53,29,37.2644521,-80.0137962,BRANDON OAKS NURSING AND REHABILITATION CENTER,3837 BRANDON AVENUE,ROANOKE,VA,24018,5407762616,800,Roanoke,Non profit - Corporation,62,Medicare and Medicaid,N,"VIRGINIA LUTHERAN HOMES, INC.",04/01/04,Y,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,4,NA,5,NA,4,NA,4,NA,NA,NA,3.13697,1.95887,0.68537,2.64424,5.78121,5.32878,0.58997,0.21228,46.2,NA,14.3,NA,1,NA,2.05529,0.66213,0.29581,3.01323,3.11805,2.17262,0.872,6.0506,08/24/21,3,3,0,24,1,0,24,02/27/20,6,6,0,28,1,0,28,08/30/18,3,3,0,16,1,0,16,24,0,0,0,6,8813.27,0,6,"3837 BRANDON AVENUE,ROANOKE,VA,24018",05/01/22
495374,33,19,36.9444704,-82.6254681,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,"310 THIRD STREET,  NE",NORTON,VA,24273,2766799100,970,Wise,Non profit - Corporation,44,Medicare and Medicaid,Y,WELLMONT HEALTH SYSTEM,04/01/04,N,NA,N,N,N,Both,Yes,3,NA,3,NA,1,NA,1,NA,2,NA,5,NA,5,NA,NA,NA,1.99728,0.97635,1.43657,2.41293,4.4102,3.9855,1.00313,0.10942,35.5,NA,0,NA,NA,6,2.12831,0.67711,0.35633,3.16175,1.91711,1.05894,1.51734,4.39889,04/29/21,8,8,0,44,1,0,44,09/06/18,7,7,0,28,1,0,28,06/08/17,21,21,0,120,1,0,120,51.333,0,0,0,1,650,0,1,"310 THIRD STREET,  NE,NORTON,VA,24273",05/01/22
495375,97,39,36.6996704,-77.5375346,EMPORIA REHABILITATION AND HEALTHCARE CENTER,200 WEAVER AVENUE,EMPORIA,VA,23847,4346346581,270,Emporia City,For profit - Corporation,120,Medicare and Medicaid,N,Legal Business Name Not Available,03/30/04,N,NA,N,Y,N,Resident,Yes,1,NA,1,NA,2,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,1.29244,0.57851,0.19546,0.77397,2.06641,1.61827,0.09455,0.0354,NA,6,NA,6,NA,6,1.97955,0.69147,0.32474,2.99575,1.33379,0.61441,0.22654,2.17531,04/18/19,23,19,4,100,1,0,100,01/29/18,21,19,0,120,2,60,180,12/08/16,26,25,1,152,2,76,228,148,0,8,2,4,36949.25,0,4,"200 WEAVER AVENUE,EMPORIA,VA,23847",05/01/22
495377,111,48,38.06897,-78.48225,THE LAURELS OF CHARLOTTESVILLE,490 HILLSDALE DRIVE,CHARLOTTESVILLE,VA,22901,4349514200,10,Albemarle,For profit - Corporation,120,Medicare and Medicaid,N,"THE LAURELS OF CHARLOTTESVILLE, LLC",07/22/04,N,NA,N,Y,N,Resident,Yes,2,NA,3,NA,4,NA,4,NA,4,NA,1,NA,1,NA,NA,NA,2.21935,0.98458,0.29053,1.2751,3.49446,2.80475,0.15804,0.18165,59.6,NA,64.3,NA,1,NA,2.03662,0.72846,0.36978,3.13485,2.22619,0.99258,0.2957,3.51539,02/20/20,13,13,2,76,1,0,76,12/06/18,11,11,0,48,1,0,48,08/31/17,11,11,0,56,1,0,56,63.333,0,1,0,1,650,0,1,"490 HILLSDALE DRIVE,CHARLOTTESVILLE,VA,22901",05/01/22
495378,113,48,37.2983614,-79.8896191,SPRINGTREE HEALTHCARE & REHAB CENTER,3433 SPRINGTREE DRIVE,ROANOKE,VA,24012,5409812790,801,Roanoke City,For profit - Partnership,120,Medicare and Medicaid,N,SPRINGTREE OPERATIONS LLC,07/14/04,N,NA,N,N,Y,Resident,Yes,5,NA,4,NA,5,NA,5,NA,4,NA,2,NA,2,NA,NA,NA,1.71602,0.97023,0.32378,1.294,3.01003,2.36695,0.15785,0.14229,79.3,NA,94.7,NA,0,NA,1.97427,0.72001,0.34038,3.03466,1.77567,0.98959,0.358,3.12803,03/25/21,2,0,0,8,1,0,8,01/16/19,16,16,0,84,1,0,84,09/21/17,11,9,2,52,1,0,52,40.667,0,1,7,0,0,0,0,"3433 SPRINGTREE DRIVE,ROANOKE,VA,24012",05/01/22
495379,122,59,36.6225625,-78.5776625,CLARKSVILLE HEALTH & REHAB CENTER,184 BUFFALO ROAD,CLARKSVILLE,VA,23927,4343744141,580,Mecklenburg,For profit - Corporation,168,Medicare and Medicaid,N,CLARKSVILLE HEALTH & REHAB CENTER LLC,10/01/04,N,NA,N,N,N,None,Yes,3,NA,3,NA,5,NA,4,NA,5,NA,1,NA,1,NA,NA,NA,1.59245,0.80559,0.30054,1.10613,2.69858,2.30359,0.12954,0.0346,75.2,NA,83.3,NA,2,NA,1.90319,0.73522,0.37317,3.01158,1.70935,0.80467,0.30311,2.82587,04/01/21,9,9,0,44,1,0,44,01/31/19,12,11,1,104,1,0,104,10/19/17,5,5,0,36,1,0,36,62.667,0,1,0,1,7345,0,1,"184 BUFFALO ROAD,CLARKSVILLE,VA,23927",05/01/22
495380,113,49,36.8176155,-78.4704435,CHASE CITY HEALTH AND REHAB CENTER,5539 HIGHWAY FORTY SEVEN,CHASE CITY,VA,23924,4343728885,580,Mecklenburg,For profit - Corporation,120,Medicare and Medicaid,N,CHASE CITY HEALTH CARE LLC,11/03/04,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,3,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,1.73886,1.02994,0.15172,1.18166,2.92052,2.48843,0.07836,0.01034,68.7,NA,85.7,NA,7,NA,1.94774,0.76325,0.39444,3.10542,1.82381,0.99099,0.14476,2.96586,04/29/21,9,5,5,64,1,0,64,04/18/19,9,9,0,52,2,26,78,04/05/18,9,9,0,44,1,0,44,65.333,0,4,0,1,9772.75,0,1,"5539 HIGHWAY FORTY SEVEN,CHASE CITY,VA,23924",05/01/22
495381,87,47,37.3555429,-79.2415467,SUMMIT HEALTH AND REHAB CENTER,1300 ENTERPRISE DRIVE,LYNCHBURG,VA,24502,4348456045,551,Lynchburg City,Non profit - Corporation,120,Medicare and Medicaid,N,WYNDHURST SNF OPERATIONS LLC,09/16/04,N,NA,N,Y,Y,Resident,Yes,4,NA,4,NA,4,NA,3,NA,5,NA,4,NA,4,NA,NA,NA,2.2602,1.24459,0.80263,2.04722,4.30742,3.63135,0.328,0,NA,6,NA,6,1,NA,1.93937,0.71369,0.36092,3.01398,2.38085,1.28069,0.83697,4.50702,10/24/19,6,6,0,24,1,0,24,08/23/18,9,9,0,28,1,0,28,06/01/17,5,5,0,32,1,0,32,26.667,0,0,0,1,657.8,0,1,"1300 ENTERPRISE DRIVE,LYNCHBURG,VA,24502",05/01/22
495383,46,29,37.4154495,-76.5262879,"FRANCIS N SANDERS NURSING HOME, INC",7385 WALKER AVE,GLOUCESTER,VA,23061,8046932000,360,Gloucester,Non profit - Corporation,55,Medicare,N,"FRANCIS N. SANDERS NURSING HOME, INC",01/27/05,Y,NA,N,N,N,Resident,Yes,3,NA,3,NA,5,NA,5,NA,5,NA,1,12,1,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/22,3,3,0,12,1,0,12,07/11/19,17,17,0,96,2,48,144,04/19/18,9,9,0,36,1,0,36,60,0,0,0,2,138039.2,0,2,"7385 WALKER AVE,GLOUCESTER,VA,23061",05/01/22
495384,86,37,36.8530156,-81.505892,FRANCIS MARION MANOR HEALTH & REHABILITATION,"100 FRANCIS MARION LANE,",MARION,VA,24354,2767821396,860,Smyth,Non profit - Corporation,109,Medicare and Medicaid,Y,SMYTH COUNTY COMMUNITY HOSPITAL,06/01/05,N,NA,N,N,N,Both,Yes,5,NA,4,NA,5,NA,2,NA,5,NA,3,NA,4,NA,NA,NA,0.42638,0.19843,0.8236,1.02203,1.44841,0.98179,0.31347,0.06079,54.7,NA,41.2,NA,0,NA,2.11077,0.79025,0.38374,3.28476,0.41267,0.1844,0.80776,1.39059,11/04/21,3,3,0,12,1,0,12,02/21/20,3,2,0,12,1,0,12,05/03/19,21,21,4,108,1,0,108,28,0,4,1,1,9750,0,1,"100 FRANCIS MARION LANE,,MARION,VA,24354",05/01/22
495385,106,84,38.4745479,-78.872857,"VMRC, COMPLETE LIVING CARE",1475 VIRGINIA AVENUE,HARRISONBURG,VA,22802,5405643500,820,Rockingham,Non profit - Corporation,120,Medicare and Medicaid,N,"VIRGINIA MENNONITE HOME, INC.",10/28/05,Y,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,4,NA,5,NA,4,NA,3,NA,NA,NA,3.4282,1.5492,0.59878,2.14799,5.57618,5.04366,0.4754,0,NA,6,NA,6,NA,6,2.17995,0.67921,0.31573,3.1749,3.21265,1.67505,0.71376,5.53884,07/21/21,1,1,0,4,1,0,4,11/29/18,5,5,0,36,1,0,36,08/10/17,4,4,0,16,1,0,16,16.667,0,0,0,1,650,0,1,"1475 VIRGINIA AVENUE,HARRISONBURG,VA,22802",05/01/22
495386,86,36,37.3928,-79.9126673,CARRINGTON PLACE AT BOTETOURT COMMONS,290 COMMONS PARKWAY,DALEVILLE,VA,24083,5409660056,110,Botetourt,For profit - Corporation,90,Medicare and Medicaid,N,"BOTETOURT HEALTH CARE, LLC",12/19/05,N,NA,N,N,N,Resident,Yes,3,NA,4,NA,2,NA,3,NA,2,NA,1,NA,1,NA,NA,NA,1.55451,1.02653,0.26864,1.29518,2.84969,2.60147,0.2909,0.01799,69.6,NA,66.7,NA,1,NA,1.74214,0.73438,0.35013,2.82665,1.82287,1.02653,0.28878,3.17934,05/27/21,4,4,0,20,1,0,20,04/11/19,9,8,0,52,1,0,52,01/18/18,7,7,0,40,1,0,40,34,0,0,1,1,3250,0,1,"290 COMMONS PARKWAY,DALEVILLE,VA,24083",05/01/22
495387,76,38,38.3978914,-78.8346367,SUNNYSIDE PRESBYTERIAN RETIREMENT COMMUNITY,"3935 SUNNYSIDE DRIVE, SUITE A",HARRISONBURG,VA,22801,5405688200,421,Harrisonburg City,Non profit - Corporation,84,Medicare and Medicaid,N,Legal Business Name Not Available,02/01/06,Y,NA,N,N,N,Resident,Yes,4,NA,5,NA,3,NA,3,NA,4,NA,1,12,1,12,NA,NA,0.29322,0.36423,0.05137,0.41559,0.70881,0.51307,0,0.06576,NA,6,NA,6,NA,6,2.07459,0.68253,0.29785,3.05497,0.28874,0.3919,0.06491,0.73171,05/20/21,2,2,0,12,1,0,12,04/25/19,5,5,0,20,1,0,20,04/12/18,3,3,0,24,1,0,24,16.667,0,0,0,0,0,0,0,"3935 SUNNYSIDE DRIVE, SUITE A,HARRISONBURG,VA,22801",05/01/22
