federal_provider_number,provider_name,provider_address,provider_city,provider_state,provider_zip_code,role_played_by_owner_or_manager_in_facility,owner_type,owner_name,ownership_percentage,association_date,location,processing_date
495388,GAINESVILLE HEALTH AND REHAB CENTER,7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Individual,"SHEFFER, BRADY",20%,since 10/05/2005,"7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155",8/1/22
495388,GAINESVILLE HEALTH AND REHAB CENTER,7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155,OPERATIONAL/MANAGERIAL CONTROL,Organization,COMMONWEALTH CARE OF ROANOKE INC,NOT APPLICABLE,since 06/26/2006,"7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155",8/1/22
495388,GAINESVILLE HEALTH AND REHAB CENTER,7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155,OFFICER,Individual,"ALESANTRINO, JOE",NOT APPLICABLE,since 06/01/2019,"7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155",8/1/22
495388,GAINESVILLE HEALTH AND REHAB CENTER,7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155,OFFICER,Individual,"PETRINE, DEBORAH",NOT APPLICABLE,since 10/05/2005,"7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155",8/1/22
495388,GAINESVILLE HEALTH AND REHAB CENTER,7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155,OFFICER,Individual,"TUCKER, DAVID",NOT APPLICABLE,since 07/01/2007,"7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155",8/1/22
495388,GAINESVILLE HEALTH AND REHAB CENTER,7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155,MANAGING EMPLOYEE,Individual,"COONS, AMANDA",NOT APPLICABLE,since 03/06/2018,"7501 HERITAGE VILLAGE PLAZA,GAINESVILLE,VA,20155",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER DIRECT OWNERSHIP INTEREST,Organization,ENVOY HEALTH CARE LLC,100%,since 01/01/2009,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"ALG LAVIE, LLC",NO PERCENTAGE PROVIDED,since 01/21/2020,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"COLUMBIA PACIFIC OPPORTUNITY FUND, L.P.",NO PERCENTAGE PROVIDED,since 07/31/2014,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"CONSULATE EV ACQUISITION, LLC",NO PERCENTAGE PROVIDED,since 07/31/2014,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,CONSULATE EV OPERATIONS I LLC,NO PERCENTAGE PROVIDED,since 07/31/2014,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"FC INVESTORS XXI, LLC",NO PERCENTAGE PROVIDED,since 07/31/2014,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"LAVIE CARE CENTERS, LLC",NO PERCENTAGE PROVIDED,since 07/31/2014,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"LAVIE HOLDCO, LLC",NO PERCENTAGE PROVIDED,since 12/01/2021,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"LAVIE MORNING, LLC",NO PERCENTAGE PROVIDED,since 01/01/2021,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"LV INVESTMENT, LLC",NO PERCENTAGE PROVIDED,since 07/31/2014,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"LV OPERATIONS I, LLC",NO PERCENTAGE PROVIDED,since 07/31/2014,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"LV OPERATIONS II, LLC",NO PERCENTAGE PROVIDED,since 07/31/2014,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"MCP LAVIE, LLC",NO PERCENTAGE PROVIDED,since 01/21/2020,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"SAY LA VIE, LLC",NO PERCENTAGE PROVIDED,since 01/21/2020,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,OPERATIONAL/MANAGERIAL CONTROL,Organization,"CONSULATE MANAGEMENT COMPANY III, LLC",NOT APPLICABLE,since 12/01/2021,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,OPERATIONAL/MANAGERIAL CONTROL,Individual,"SWARTZ, CODY",NOT APPLICABLE,since 12/01/2021,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,OPERATIONAL/MANAGERIAL CONTROL,Individual,"WALKER, JERON",NOT APPLICABLE,since 12/01/2021,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,OFFICER,Individual,"SWARTZ, CODY",NOT APPLICABLE,since 12/01/2021,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,OFFICER,Individual,"USSERY, KENNETH",NOT APPLICABLE,since 07/31/2014,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,OFFICER,Individual,"WALKER, JERON",NOT APPLICABLE,since 12/01/2021,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495389,"ENVOY OF WINCHESTER, LLC",110 LAUCK DR,WINCHESTER,VA,22603,MANAGING EMPLOYEE,Individual,"MILLER, EVA",NOT APPLICABLE,since 12/01/2021,"110 LAUCK DR,WINCHESTER,VA,22603",8/1/22
495390,BIRMINGHAM GREEN,8605 CENTREVILLE ROAD,MANASSAS,VA,20110,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Individual,"MASON, PERRY",NO PERCENTAGE PROVIDED,since 01/01/2022,"8605 CENTREVILLE ROAD,MANASSAS,VA,20110",8/1/22
495390,BIRMINGHAM GREEN,8605 CENTREVILLE ROAD,MANASSAS,VA,20110,OPERATIONAL/MANAGERIAL CONTROL,Individual,"MASON, PERRY",NOT APPLICABLE,since 01/01/2022,"8605 CENTREVILLE ROAD,MANASSAS,VA,20110",8/1/22
495390,BIRMINGHAM GREEN,8605 CENTREVILLE ROAD,MANASSAS,VA,20110,DIRECTOR,Individual,"TIERNEY, COURTNEY",NOT APPLICABLE,since 10/01/2006,"8605 CENTREVILLE ROAD,MANASSAS,VA,20110",8/1/22
495390,BIRMINGHAM GREEN,8605 CENTREVILLE ROAD,MANASSAS,VA,20110,OFFICER,Individual,"CHADWICK WRIGHT, DENISE",NOT APPLICABLE,since 01/12/2018,"8605 CENTREVILLE ROAD,MANASSAS,VA,20110",8/1/22
495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,5% OR GREATER DIRECT OWNERSHIP INTEREST,Organization,VIRGINIA CARE HOLCO LLC,NO PERCENTAGE PROVIDED,since 01/01/2020,"1901 LIBBIE AVE,RICHMOND,VA,23226",8/1/22
495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,CHARLES 1994 FAMILY GRANTOR TRUST,NO PERCENTAGE PROVIDED,since 01/01/2020,"1901 LIBBIE AVE,RICHMOND,VA,23226",8/1/22
495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,EDWARD 1998 FAMILY GRANTOR TRUST,NO PERCENTAGE PROVIDED,since 01/01/2020,"1901 LIBBIE AVE,RICHMOND,VA,23226",8/1/22
495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,ISVA HOLDINGS LLC,NO PERCENTAGE PROVIDED,since 01/01/2020,"1901 LIBBIE AVE,RICHMOND,VA,23226",8/1/22
495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,JKVA HOLDINGS LLC,NO PERCENTAGE PROVIDED,since 01/01/2020,"1901 LIBBIE AVE,RICHMOND,VA,23226",8/1/22
495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,MLVA HOLDINGS LLC,NO PERCENTAGE PROVIDED,since 01/01/2020,"1901 LIBBIE AVE,RICHMOND,VA,23226",8/1/22
495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,SAUL 2012 FAMILY GRANTOR TRUST,NO PERCENTAGE PROVIDED,since 01/01/2020,"1901 LIBBIE AVE,RICHMOND,VA,23226",8/1/22
495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,OPERATIONAL/MANAGERIAL CONTROL,Organization,INNOVATIVE HEALTHCARE MANAGEMENT LLC,NOT APPLICABLE,since 12/01/2019,"1901 LIBBIE AVE,RICHMOND,VA,23226",8/1/22
495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,OFFICER,Individual,"FISCHER, ELAZAR",NOT APPLICABLE,since 01/01/2020,"1901 LIBBIE AVE,RICHMOND,VA,23226",8/1/22
495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,MANAGING EMPLOYEE,Individual,"THREATT, NICOLE",NOT APPLICABLE,since 01/01/2020,"1901 LIBBIE AVE,RICHMOND,VA,23226",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,5% OR GREATER DIRECT OWNERSHIP INTEREST,Organization,"SABER HEALTHCARE HOLDINGS, LLC",100%,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)",NO PERCENTAGE PROVIDED,since 12/31/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"BNV DYNASTY, LLC",NO PERCENTAGE PROVIDED,since 12/31/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,"DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST DATED SEPT 30, 2020",NO PERCENTAGE PROVIDED,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,SHH HOLDINGS LLC,NO PERCENTAGE PROVIDED,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,WIW DYNASTY LLC,NO PERCENTAGE PROVIDED,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Organization,WWBV HOLDINGS LLC,NO PERCENTAGE PROVIDED,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,OPERATIONAL/MANAGERIAL CONTROL,Organization,"SABER GOVERNANCE, LLC",NOT APPLICABLE,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,OPERATIONAL/MANAGERIAL CONTROL,Organization,SHG MANAGEMENT LLC,NOT APPLICABLE,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,OPERATIONAL/MANAGERIAL CONTROL,Individual,"DUMBRA, VICTORIA",NOT APPLICABLE,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,DIRECTOR,Individual,"VOLPE, BENJAMIN",NOT APPLICABLE,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,DIRECTOR,Individual,"WEISBERG, WILLIAM",NOT APPLICABLE,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,OFFICER,Individual,"NICOLUZAKIS, GREGORY",NOT APPLICABLE,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,OFFICER,Individual,"VOLPE, BENJAMIN",NOT APPLICABLE,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,OFFICER,Individual,"WEISBERG, WILLIAM",NOT APPLICABLE,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,MANAGING EMPLOYEE,Individual,"SPELLER, KEN",NOT APPLICABLE,since 11/01/2020,"1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454",8/1/22
495393,SITTER AND BARFOOT VETERANS CARE CENTER,1601 BROADROCK BLVD,RICHMOND,VA,23224,5% OR GREATER DIRECT OWNERSHIP INTEREST,Organization,COMMONWEALTH OF VIRGINIA,NO PERCENTAGE PROVIDED,since 09/26/2007,"1601 BROADROCK BLVD,RICHMOND,VA,23224",8/1/22
495393,SITTER AND BARFOOT VETERANS CARE CENTER,1601 BROADROCK BLVD,RICHMOND,VA,23224,MANAGING EMPLOYEE,Individual,"JENNINGS, ROBYN",NOT APPLICABLE,since 01/01/2017,"1601 BROADROCK BLVD,RICHMOND,VA,23224",8/1/22
495393,SITTER AND BARFOOT VETERANS CARE CENTER,1601 BROADROCK BLVD,RICHMOND,VA,23224,MANAGING EMPLOYEE,Individual,"VANTHEIL, WILLIAM",NOT APPLICABLE,since 09/26/2007,"1601 BROADROCK BLVD,RICHMOND,VA,23224",8/1/22
495394,THE LAURELS OF BON AIR,9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235,5% OR GREATER DIRECT OWNERSHIP INTEREST,Organization,"LAUREL HEALTH CARE HOLDINGS, INC.",100%,since 06/08/2005,"9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235",8/1/22
495394,THE LAURELS OF BON AIR,9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Individual,"QAZI, MOHAMMAD",100%,since 02/01/2016,"9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235",8/1/22
495394,THE LAURELS OF BON AIR,9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235,OPERATIONAL/MANAGERIAL CONTROL,Organization,LAUREL HEALTH CARE COMPANY,NOT APPLICABLE,since 06/08/2005,"9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235",8/1/22
495394,THE LAURELS OF BON AIR,9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235,DIRECTOR,Individual,"QAZI, MOHAMMAD",NOT APPLICABLE,since 02/01/2016,"9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235",8/1/22
495394,THE LAURELS OF BON AIR,9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235,OFFICER,Individual,"KHAN, ANIS",NOT APPLICABLE,since 02/01/2016,"9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235",8/1/22
495394,THE LAURELS OF BON AIR,9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235,OFFICER,Individual,"QAZI, MOHAMMAD",NOT APPLICABLE,since 02/01/2016,"9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235",8/1/22
495394,THE LAURELS OF BON AIR,9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235,OFFICER,Individual,"STOBB, DAVID",NOT APPLICABLE,since 02/01/2016,"9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235",8/1/22
495394,THE LAURELS OF BON AIR,9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235,MANAGING EMPLOYEE,Individual,"KOENIGER, RYAN",NOT APPLICABLE,since 10/23/2013,"9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235",8/1/22
495395,HARBOR'S EDGE,ONE COLLEY AVENUE,NORFOLK,VA,23510,DIRECTOR,Individual,"L'HEUREUX, CATHY",NOT APPLICABLE,since 03/25/2014,"ONE COLLEY AVENUE,NORFOLK,VA,23510",8/1/22
495395,HARBOR'S EDGE,ONE COLLEY AVENUE,NORFOLK,VA,23510,MANAGING EMPLOYEE,Individual,"SMITH, LINDA",NOT APPLICABLE,since 02/21/2009,"ONE COLLEY AVENUE,NORFOLK,VA,23510",8/1/22
495395,HARBOR'S EDGE,ONE COLLEY AVENUE,NORFOLK,VA,23510,MANAGING EMPLOYEE,Individual,"TORRES, DAYANARA",NOT APPLICABLE,since 08/21/2014,"ONE COLLEY AVENUE,NORFOLK,VA,23510",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,5% OR GREATER DIRECT OWNERSHIP INTEREST,Organization,BDSHEFFER LLC,19%,since 09/30/2008,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,5% OR GREATER DIRECT OWNERSHIP INTEREST,Organization,DJ PETRINE LLC,49%,since 09/30/2008,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,5% OR GREATER DIRECT OWNERSHIP INTEREST,Individual,"GOODALL, LURY",17%,since 09/30/2008,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,5% OR GREATER DIRECT OWNERSHIP INTEREST,Individual,"STALLARD, PATRICIA",10%,since 09/30/2008,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Individual,"PETRINE, DEBORAH",23%,since 09/30/2008,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Individual,"PETRINE, JAMES",23%,since 10/01/2008,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,5% OR GREATER INDIRECT OWNERSHIP INTEREST,Individual,"SHEFFER, BRADY",19%,since 09/30/2008,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,OPERATIONAL/MANAGERIAL CONTROL,Organization,COMMONWEALTH CARE OF ROANOKE INC,NOT APPLICABLE,since 09/30/2008,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,OFFICER,Individual,"ALESANTRINO, JOE",NOT APPLICABLE,since 06/01/2019,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,OFFICER,Individual,"PETRINE, DEBORAH",NOT APPLICABLE,since 09/30/2008,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,OFFICER,Individual,"TUCKER, DAVID",NOT APPLICABLE,since 10/01/2008,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495396,CARRIAGE HILL HEALTH AND REHAB CENTER,6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407,MANAGING EMPLOYEE,Individual,"SEVIER, JOHN",NOT APPLICABLE,since 09/10/2012,"6106 HEALTH CENTER LANE,FREDERICKSBURG,VA,22407",8/1/22
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,OPERATIONAL/MANAGERIAL CONTROL,Organization,VIRGINIA BAPTIST HOMES INC,NOT APPLICABLE,since 09/17/1969,"955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601",8/1/22
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,DIRECTOR,Individual,"BROWNING, HERBERT",NOT APPLICABLE,since 11/28/2006,"955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601",8/1/22
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,DIRECTOR,Individual,"CARLTON, DANIEL",NOT APPLICABLE,since 02/01/2018,"955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601",8/1/22
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,DIRECTOR,Individual,"CARTER, VALERIE",NOT APPLICABLE,since 02/01/2018,"955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601",8/1/22
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,DIRECTOR,Individual,"HARRIS, CHARLES",NOT APPLICABLE,since 02/01/2018,"955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601",8/1/22
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,DIRECTOR,Individual,"HOPSON, R CRAIG",NOT APPLICABLE,since 02/01/2018,"955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601",8/1/22
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,DIRECTOR,Individual,"KECK, MICHAEL",NOT APPLICABLE,since 11/28/2006,"955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601",8/1/22
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,DIRECTOR,Individual,"MUSICK, ROBERT",NOT APPLICABLE,since 11/16/2004,"955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601",8/1/22
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,DIRECTOR,Individual,"OAKEY, SAMUEL",NOT APPLICABLE,since 11/18/2003,"955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601",8/1/22
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,DIRECTOR,Individual,"SCOTT, MATTHEW",NOT APPLICABLE,since 02/01/2018,"955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601",8/1/22
